Last Modified,URL,Level_1,Level_2,Level_3,Level_4,Level_5,Level_6,Level_7,Level_8
2021-10-12,https://www.essex.ac.uk/departments/government/people,departments,government,people,,,,,
2021-10-15,https://www.essex.ac.uk/departments/government/people/professional-services,departments,government,people,professional-services,,,,
2021-10-15,https://www.essex.ac.uk/departments/government/people/honorary,departments,government,people,honorary,,,,
2021-10-15,https://www.essex.ac.uk/departments/government/people/research-students,departments,government,people,research-students,,,,
2022-09-13,https://www.essex.ac.uk/departments/government/advisory-board,departments,government,advisory-board,,,,,
2020-11-30,https://www.essex.ac.uk/departments/government/events/annual-student-conference,departments,government,events,annual-student-conference,,,,
2022-12-22,https://www.essex.ac.uk/international/immigration-and-visas/academic-technology-approval-scheme,international,immigration-and-visas,academic-technology-approval-scheme,,,,,
2022-12-22,https://www.essex.ac.uk/international/immigration-and-visas/coming-to-the-uk/police-registration,international,immigration-and-visas,coming-to-the-uk,police-registration,,,,
2023-02-16,https://www.essex.ac.uk/departments/economics/news,departments,economics,news,,,,,
2022-01-19,https://www.essex.ac.uk/departments/health-and-social-care/news,departments,health-and-social-care,news,,,,,
2022-12-22,https://www.essex.ac.uk/research/global-academic-interdisciplinary-network/virtual-academic-conference,research,global-academic-interdisciplinary-network,virtual-academic-conference,,,,,
2022-12-22,https://www.essex.ac.uk/research/media-requests/brexit-commentary,research,media-requests,brexit-commentary,,,,,
2023-06-01,https://www.essex.ac.uk/research/recognition/celebrating-our-researchers,research,recognition,celebrating-our-researchers,,,,,
2022-08-03,https://www.essex.ac.uk/research/recognition/research-supervisors,research,recognition,research-supervisors,,,,,
2022-08-01,https://www.essex.ac.uk/research/recognition/research-supervisors/2020,research,recognition,research-supervisors,2020,,,,
2022-12-22,https://www.essex.ac.uk/research/recognition/research-supervisors/2021,research,recognition,research-supervisors,2021,,,,
2023-06-08,https://www.essex.ac.uk/research/recognition/research-supervisors/2022,research,recognition,research-supervisors,2022,,,,
2023-04-20,https://www.essex.ac.uk/about/our-history,about,our-history,,,,,,
2023-05-24,https://www.essex.ac.uk/about/modern-slavery-and-human-trafficking,about,modern-slavery-and-human-trafficking,,,,,,
2023-06-07,https://www.essex.ac.uk/about/how-we-teach,about,how-we-teach,,,,,,
2023-01-05,https://www.essex.ac.uk/jobs/benefits,jobs,benefits,,,,,,
2023-01-05,https://www.essex.ac.uk/jobs/diversity,jobs,diversity,,,,,,
2021-03-09,https://www.essex.ac.uk/jobs/find-a-vacancy,jobs,find-a-vacancy,,,,,,
2022-12-22,https://www.essex.ac.uk/jobs/frequently-asked-questions,jobs,frequently-asked-questions,,,,,,
2023-03-16,https://www.essex.ac.uk/jobs/salary,jobs,salary,,,,,,
2023-10-11,https://www.essex.ac.uk/departments/essex-business-school/the-essex-mba/student-profiles,departments,essex-business-school,the-essex-mba,student-profiles,,,,
2023-09-19,https://www.essex.ac.uk/departments/psychosocial-and-psychoanalytic-studies/news,departments,psychosocial-and-psychoanalytic-studies,news,,,,,
2023-09-19,https://www.essex.ac.uk/departments/government/people/academic,departments,government,people,academic,,,,
2023-09-21,https://www.essex.ac.uk/alumni/awards/alumnus-of-the-year/2023,alumni,awards,alumnus-of-the-year,2023,,,,
2023-10-02,https://www.essex.ac.uk/alumni/awards/alumnus-of-the-year/2022,alumni,awards,alumnus-of-the-year,2022,,,,
2023-09-21,https://www.essex.ac.uk/donate/remembering-essex,donate,remembering-essex,,,,,,
2023-10-06,https://www.essex.ac.uk/governance-and-strategy/university-strategy/people/enabling-researchers,governance-and-strategy,university-strategy,people,enabling-researchers,,,,
2023-10-06,https://www.essex.ac.uk/governance-and-strategy/university-strategy/people/objectives,governance-and-strategy,university-strategy,people,objectives,,,,
2023-10-06,https://www.essex.ac.uk/governance-and-strategy/university-strategy/executive-summary,governance-and-strategy,university-strategy,executive-summary,,,,,
2023-10-06,https://www.essex.ac.uk/governance-and-strategy/university-strategy/people/students,governance-and-strategy,university-strategy,people,students,,,,
2023-10-06,https://www.essex.ac.uk/governance-and-strategy/university-strategy/foreword,governance-and-strategy,university-strategy,foreword,,,,,
2023-10-06,https://www.essex.ac.uk/governance-and-strategy/university-strategy/people/transformational-education,governance-and-strategy,university-strategy,people,transformational-education,,,,
2023-10-06,https://www.essex.ac.uk/governance-and-strategy/university-strategy/communities,governance-and-strategy,university-strategy,communities,,,,,
2023-10-06,https://www.essex.ac.uk/governance-and-strategy/university-strategy/communities/objectives,governance-and-strategy,university-strategy,communities,objectives,,,,
2023-10-03,https://www.essex.ac.uk/about/faculty-of-science-and-health/facilities,about,faculty-of-science-and-health,facilities,,,,,
2023-10-03,https://www.essex.ac.uk/about/faculty-of-science-and-health/research,about,faculty-of-science-and-health,research,,,,,
2023-10-03,https://www.essex.ac.uk/about/how-we-teach/teaching-case-studies,about,how-we-teach,teaching-case-studies,,,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-4,sport,facilities,disc-golf,course,hole-4,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course,sport,facilities,disc-golf,course,,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-15,sport,facilities,disc-golf,course,hole-15,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-3,sport,facilities,disc-golf,course,hole-3,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-13,sport,facilities,disc-golf,course,hole-13,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-16,sport,facilities,disc-golf,course,hole-16,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-12,sport,facilities,disc-golf,course,hole-12,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-17,sport,facilities,disc-golf,course,hole-17,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-7,sport,facilities,disc-golf,course,hole-7,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-1,sport,facilities,disc-golf,course,hole-1,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-10,sport,facilities,disc-golf,course,hole-10,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-11,sport,facilities,disc-golf,course,hole-11,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-14,sport,facilities,disc-golf,course,hole-14,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-5,sport,facilities,disc-golf,course,hole-5,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-9,sport,facilities,disc-golf,course,hole-9,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-18,sport,facilities,disc-golf,course,hole-18,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-2,sport,facilities,disc-golf,course,hole-2,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-8,sport,facilities,disc-golf,course,hole-8,,,
2023-10-03,https://www.essex.ac.uk/sport/facilities/disc-golf/course/hole-6,sport,facilities,disc-golf,course,hole-6,,,
2023-10-18,https://www.essex.ac.uk/departments/essex-business-school/people/academic,departments,essex-business-school,people,academic,,,,
2023-11-02,https://www.essex.ac.uk/departments/essex-business-school/facilities/bloomberg,departments,essex-business-school,facilities,bloomberg,,,,
2022-12-13,https://www.essex.ac.uk/business/knowledge-gateway/innovation-centre,business,knowledge-gateway,innovation-centre,,,,,
2018-04-04,https://www.essex.ac.uk/departments/literature-film-and-theatre-studies/people/research-students,departments,literature-film-and-theatre-studies,people,research-students,,,,
2019-04-15,https://www.essex.ac.uk/departments/literature-film-and-theatre-studies/people/professional-services,departments,literature-film-and-theatre-studies,people,professional-services,,,,
2023-11-10,https://www.essex.ac.uk/life/equality-diversity-and-inclusion/diversity,life,equality-diversity-and-inclusion,diversity,,,,,
2023-11-10,https://www.essex.ac.uk/life/southend-campus/facilities/study,life,southend-campus,facilities,study,,,,
2023-11-17,https://www.essex.ac.uk/life/southend-campus/food-and-drink,life,southend-campus,food-and-drink,,,,,
2023-11-10,https://www.essex.ac.uk/life/southend-campus/facilities,life,southend-campus,facilities,,,,,
2023-11-10,https://www.essex.ac.uk/departments/sport-rehabilitation-and-exercise-sciences/facilities,departments,sport-rehabilitation-and-exercise-sciences,facilities,,,,,
2023-11-02,https://www.essex.ac.uk/departments/essex-business-school/study-skills,departments,essex-business-school,study-skills,,,,,
2023-11-02,https://www.essex.ac.uk/departments/essex-business-school/people,departments,essex-business-school,people,,,,,
2023-11-06,https://www.essex.ac.uk/departments/essex-business-school/facilities,departments,essex-business-school,facilities,,,,,
2023-11-10,https://www.essex.ac.uk/departments/sport-rehabilitation-and-exercise-sciences/news,departments,sport-rehabilitation-and-exercise-sciences,news,,,,,
2023-11-10,https://www.essex.ac.uk/departments/sport-rehabilitation-and-exercise-sciences/people,departments,sport-rehabilitation-and-exercise-sciences,people,,,,,
2023-11-10,https://www.essex.ac.uk/departments/psychosocial-and-psychoanalytic-studies/people/honorary,departments,psychosocial-and-psychoanalytic-studies,people,honorary,,,,
2023-11-10,https://www.essex.ac.uk/departments/sport-rehabilitation-and-exercise-sciences/careers/stanley-kadzunge,departments,sport-rehabilitation-and-exercise-sciences,careers,stanley-kadzunge,,,,
2023-11-10,https://www.essex.ac.uk/about/gtrsb-pledge,about,gtrsb-pledge,,,,,,
2023-11-10,https://www.essex.ac.uk/business/expertise/commissioned-and-collaborative-research-projects/consultancy,business,expertise,commissioned-and-collaborative-research-projects,consultancy,,,,
2023-11-10,https://www.essex.ac.uk/test/local-module-testing,test,local-module-testing,,,,,,
2023-07-26,https://www.essex.ac.uk/test/new-page,test,new-page,,,,,,
2023-02-27,https://www.essex.ac.uk/test/test-banner-module,test,test-banner-module,,,,,,
2023-08-14,https://www.essex.ac.uk/test/content-page,test,content-page,,,,,,
2023-09-22,https://www.essex.ac.uk/test/copy-of-module-testing,test,copy-of-module-testing,,,,,,
2023-10-23,https://www.essex.ac.uk/test/test-no-publish,test,test-no-publish,,,,,,
2023-02-27,https://www.essex.ac.uk/test/brand-colours,test,brand-colours,,,,,,
2023-10-16,https://www.essex.ac.uk/sustainability/sustainable-essex-programme,sustainability,sustainable-essex-programme,,,,,,
2023-11-10,https://www.essex.ac.uk/departments/computer-science-and-electronic-engineering/people/professional-services,departments,computer-science-and-electronic-engineering,people,professional-services,,,,
2023-11-10,https://www.essex.ac.uk/departments/computer-science-and-electronic-engineering/people/research-students,departments,computer-science-and-electronic-engineering,people,research-students,,,,
2023-11-10,https://www.essex.ac.uk/departments/computer-science-and-electronic-engineering/equality-and-inclusion,departments,computer-science-and-electronic-engineering,equality-and-inclusion,,,,,
2023-11-10,https://www.essex.ac.uk/departments/computer-science-and-electronic-engineering/news,departments,computer-science-and-electronic-engineering,news,,,,,
2023-11-10,https://www.essex.ac.uk/departments/computer-science-and-electronic-engineering/events/avhrc-2020,departments,computer-science-and-electronic-engineering,events,avhrc-2020,,,,
2023-02-27,https://www.essex.ac.uk/test/test-text-slider,test,test-text-slider,,,,,,
2023-10-27,https://www.essex.ac.uk/departments/health-and-social-care/placements/nursing-placements/nursing,departments,health-and-social-care,placements,nursing-placements,nursing,,,
2023-10-27,https://www.essex.ac.uk/departments/health-and-social-care/placements/nursing-placements/nursing-associate,departments,health-and-social-care,placements,nursing-placements,nursing-associate,,,
2023-10-27,https://www.essex.ac.uk/departments/health-and-social-care/placements/nursing-placements/raising-concerns,departments,health-and-social-care,placements,nursing-placements,raising-concerns,,,
2023-11-17,https://www.essex.ac.uk/departments/health-and-social-care/research/health-and-care-research-service,departments,health-and-social-care,research,health-and-care-research-service,,,,
2023-11-10,https://www.essex.ac.uk/test/iclh-web-cam,test,iclh-web-cam,,,,,,
2023-11-10,https://www.essex.ac.uk/departments/mathematics-statistics-and-actuarial-science/people,departments,mathematics-statistics-and-actuarial-science,people,,,,,
2023-11-10,https://www.essex.ac.uk/departments/mathematics-statistics-and-actuarial-science/people/academic,departments,mathematics-statistics-and-actuarial-science,people,academic,,,,
2023-11-10,https://www.essex.ac.uk/departments/mathematics-statistics-and-actuarial-science/news,departments,mathematics-statistics-and-actuarial-science,news,,,,,
