last modified,url,level_1,level_1,level_2,level_2,level_3,level_3,level_4,level_4,level_5,level_5,level_6,level_6,level_7,level_7,level_8,level_8
,https://www.essex.ac.uk/courses/PR00931/1/PhD-Law,,courses,,PR00931,,1,,PhD-Law,,,,,,,,
,https://www.essex.ac.uk/courses/PR00931/2/MPhil-Law,,courses,,PR00931,,2,,MPhil-Law,,,,,,,,
,https://www.essex.ac.uk/courses/PG01363/1/LLM-Corporate-Responsibility-and-Business-Law,,courses,,PG01363,,1,,LLM-Corporate-Responsibility-and-Business-Law,,,,,,,,
,https://www.essex.ac.uk/courses/UG01362/1/LLB-Licence-English-and-French-Law-Double-Degree,,courses,,UG01362,,1,,LLB-Licence-English-and-French-Law-Double-Degree,,,,,,,,
,https://www.essex.ac.uk/courses/UG00239/1/BA-Liberal-Arts,,courses,,UG00239,,1,,BA-Liberal-Arts,,,,,,,,
,https://www.essex.ac.uk/courses/UG01651/1/BA-Urban-Sustainability-Studies,,courses,,UG01651,,1,,BA-Urban-Sustainability-Studies,,,,,,,,
,https://www.essex.ac.uk/courses/UG00239/2/BA-Liberal-Arts,,courses,,UG00239,,2,,BA-Liberal-Arts,,,,,,,,
,https://www.essex.ac.uk/courses/UG01414/1/BA-Language-Studies-and-Linguistics,,courses,,UG01414,,1,,BA-Language-Studies-and-Linguistics,,,,,,,,
,https://www.essex.ac.uk/courses/PR00971/3/PhD-Psycholinguistics,,courses,,PR00971,,3,,PhD-Psycholinguistics,,,,,,,,
,https://www.essex.ac.uk/courses/PR00981/1/PhD-Sociolinguistics,,courses,,PR00981,,1,,PhD-Sociolinguistics,,,,,,,,
,https://www.essex.ac.uk/courses/PR00934/1/PhD-Linguistics,,courses,,PR00934,,1,,PhD-Linguistics,,,,,,,,
,https://www.essex.ac.uk/courses/UG00241/2/BA-Linguistics,,courses,,UG00241,,2,,BA-Linguistics,,,,,,,,
,https://www.essex.ac.uk/courses/PR01562/1/PhD-Languages-and-Cultures,,courses,,PR01562,,1,,PhD-Languages-and-Cultures,,,,,,,,
,https://www.essex.ac.uk/courses/PR00934/3/PhD-Linguistics,,courses,,PR00934,,3,,PhD-Linguistics,,,,,,,,
,https://www.essex.ac.uk/courses/PR00971/1/PhD-Psycholinguistics,,courses,,PR00971,,1,,PhD-Psycholinguistics,,,,,,,,
,https://www.essex.ac.uk/courses/PG00662/2/MRes-Linguistics,,courses,,PG00662,,2,,MRes-Linguistics,,,,,,,,
,https://www.essex.ac.uk/courses/PR00934/5/PhD-Linguistics,,courses,,PR00934,,5,,PhD-Linguistics,,,,,,,,
,https://www.essex.ac.uk/courses/PR00861/1/PhD-Applied-Linguistics,,courses,,PR00861,,1,,PhD-Applied-Linguistics,,,,,,,,
,https://www.essex.ac.uk/courses/PG00662/1/MA-Linguistics,,courses,,PG00662,,1,,MA-Linguistics,,,,,,,,
,https://www.essex.ac.uk/courses/UG00327/1/BA-Philosophy-and-Literature,,courses,,UG00327,,1,,BA-Philosophy-and-Literature,,,,,,,,
,https://www.essex.ac.uk/courses/UG00296/1/BA-Modern-Languages-and-Linguistics,,courses,,UG00296,,1,,BA-Modern-Languages-and-Linguistics,,,,,,,,
,https://www.essex.ac.uk/courses/UG00241/1/BA-Linguistics,,courses,,UG00241,,1,,BA-Linguistics,,,,,,,,
,https://www.essex.ac.uk/courses/UG00131/3/Integrated-Master-in-Linguistics-English-Language-and-Linguistics,,courses,,UG00131,,3,,Integrated-Master-in-Linguistics-English-Language-and-Linguistics,,,,,,,,
,https://www.essex.ac.uk/courses/PG00448/1/MA-Applied-Linguistics,,courses,,PG00448,,1,,MA-Applied-Linguistics,,,,,,,,
,https://www.essex.ac.uk/courses/PG00751/1/MA-Psycholinguistics,,courses,,PG00751,,1,,MA-Psycholinguistics,,,,,,,,
,https://www.essex.ac.uk/courses/UG01289/1/BA-English-Language-with-Media-Communication,,courses,,UG01289,,1,,BA-English-Language-with-Media-Communication,,,,,,,,
,https://www.essex.ac.uk/courses/PR00861/3/PhD-Applied-Linguistics,,courses,,PR00861,,3,,PhD-Applied-Linguistics,,,,,,,,
,https://www.essex.ac.uk/courses/PG00665/1/MA-Literature,,courses,,PG00665,,1,,MA-Literature,,,,,,,,
,https://www.essex.ac.uk/courses/UG00139/1/BA-English-Literature,,courses,,UG00139,,1,,BA-English-Literature,,,,,,,,
,https://www.essex.ac.uk/courses/PG01383/1/MA-Modern-and-Contemporary-Literature,,courses,,PG01383,,1,,MA-Modern-and-Contemporary-Literature,,,,,,,,
,https://www.essex.ac.uk/courses/UG01086/1/BA-English-and-Comparative-Literature,,courses,,UG01086,,1,,BA-English-and-Comparative-Literature,,,,,,,,
,https://www.essex.ac.uk/courses/PR00935/5/PhD-Literature,,courses,,PR00935,,5,,PhD-Literature,,,,,,,,
,https://www.essex.ac.uk/courses/UG00139/2/BA-English-Literature,,courses,,UG00139,,2,,BA-English-Literature,,,,,,,,
,https://www.essex.ac.uk/courses/PR00935/1/PhD-Literature,,courses,,PR00935,,1,,PhD-Literature,,,,,,,,
,https://www.essex.ac.uk/courses/PG00835/1/MA-Audiovisual-and-Literary-Translation,,courses,,PG00835,,1,,MA-Audiovisual-and-Literary-Translation,,,,,,,,
,https://www.essex.ac.uk/courses/UG00088/3/Integrated-Master-in-Literature-Creative-Writing,,courses,,UG00088,,3,,Integrated-Master-in-Literature-Creative-Writing,,,,,,,,
,https://www.essex.ac.uk/courses/PR00935/2/MPhil-Literature,,courses,,PR00935,,2,,MPhil-Literature,,,,,,,,
,https://www.essex.ac.uk/courses/PR00935/4/MA-by-Dissertation-Literature,,courses,,PR00935,,4,,MA-by-Dissertation-Literature,,,,,,,,
,https://www.essex.ac.uk/courses/PR00941/3/MSc-by-Dissertation-Marine-Biology,,courses,,PR00941,,3,,MSc-by-Dissertation-Marine-Biology,,,,,,,,
,https://www.essex.ac.uk/courses/PR01395/4/PhD-Tropical-Marine-Biology,,courses,,PR01395,,4,,PhD-Tropical-Marine-Biology,,,,,,,,
,https://www.essex.ac.uk/courses/PR00941/1/PhD-Marine-Biology,,courses,,PR00941,,1,,PhD-Marine-Biology,,,,,,,,
,https://www.essex.ac.uk/courses/PG00679/1/MSc-Marketing,,courses,,PG00679,,1,,MSc-Marketing,,,,,,,,
,https://www.essex.ac.uk/courses/PG01547/1/MSc-Digital-Marketing-and-Analytics,,courses,,PG01547,,1,,MSc-Digital-Marketing-and-Analytics,,,,,,,,
,https://www.essex.ac.uk/courses/PG00441/1/MA-Advertising-Marketing-and-the-Media,,courses,,PG00441,,1,,MA-Advertising-Marketing-and-the-Media,,,,,,,,
,https://www.essex.ac.uk/courses/UG00264/1/BSc-Marketing,,courses,,UG00264,,1,,BSc-Marketing,,,,,,,,
,https://www.essex.ac.uk/courses/UG00269/1/BSc-Mathematics,,courses,,UG00269,,1,,BSc-Mathematics,,,,,,,,
,https://www.essex.ac.uk/courses/PR00862/1/PhD-Applied-Mathematics,,courses,,PR00862,,1,,PhD-Applied-Mathematics,,,,,,,,
,https://www.essex.ac.uk/courses/PR00955/1/PhD-Operational-Research,,courses,,PR00955,,1,,PhD-Operational-Research,,,,,,,,
,https://www.essex.ac.uk/courses/PR00862/2/MPhil-Applied-Mathematics,,courses,,PR00862,,2,,MPhil-Applied-Mathematics,,,,,,,,
,https://www.essex.ac.uk/courses/UG00269/3/Integrated-Master-in-Mathematics-Mathematics,,courses,,UG00269,,3,,Integrated-Master-in-Mathematics-Mathematics,,,,,,,,
,https://www.essex.ac.uk/courses/UG00285/1/BSc-Mathematics-with-Physics,,courses,,UG00285,,1,,BSc-Mathematics-with-Physics,,,,,,,,
,https://www.essex.ac.uk/courses/PG00368/2/MSc-Mathematics,,courses,,PG00368,,2,,MSc-Mathematics,,,,,,,,
,https://www.essex.ac.uk/courses/PR00975/1/PhD-Pure-Mathematics,,courses,,PR00975,,1,,PhD-Pure-Mathematics,,,,,,,,
,https://www.essex.ac.uk/courses/UG00269/2/BSc-Mathematics,,courses,,UG00269,,2,,BSc-Mathematics,,,,,,,,
,https://www.essex.ac.uk/courses/UG00105/1/BSc-Economics-and-Mathematics,,courses,,UG00105,,1,,BSc-Economics-and-Mathematics,,,,,,,,
,https://www.essex.ac.uk/courses/PG00368/3/Postgraduate-Diploma-Mathematics,,courses,,PG00368,,3,,Postgraduate-Diploma-Mathematics,,,,,,,,
,https://www.essex.ac.uk/courses/PR00943/1/PhD-Mathematics,,courses,,PR00943,,1,,PhD-Mathematics,,,,,,,,
,https://www.essex.ac.uk/courses/PG01481/1/MSc-Politics-Communications-and-Data-Analytics,,courses,,PG01481,,1,,MSc-Politics-Communications-and-Data-Analytics,,,,,,,,
,https://www.essex.ac.uk/courses/UG01073/1/Integrated-Master-in-Modern-Languages-Modern-Languages-Translation,,courses,,UG01073,,1,,Integrated-Master-in-Modern-Languages-Modern-Languages-Translation,,,,,,,,
,https://www.essex.ac.uk/courses/UG00294/1/BA-Modern-Languages,,courses,,UG00294,,1,,BA-Modern-Languages,,,,,,,,
,https://www.essex.ac.uk/courses/UG00222/1/BA-International-Relations-and-Modern-Languages,,courses,,UG00222,,1,,BA-International-Relations-and-Modern-Languages,,,,,,,,
,https://www.essex.ac.uk/courses/UG01535/1/Integrated-Master-in-Science-Nursing-Dual-Award-in-Adult-and-Mental-Health,,courses,,UG01535,,1,,Integrated-Master-in-Science-Nursing-Dual-Award-in-Adult-and-Mental-Health,,,,,,,,
,https://www.essex.ac.uk/courses/PR00953/3/MSc-by-Dissertation-Nursing-Studies,,courses,,PR00953,,3,,MSc-by-Dissertation-Nursing-Studies,,,,,,,,
,https://www.essex.ac.uk/courses/PR00953/2/MPhil-Nursing-Studies,,courses,,PR00953,,2,,MPhil-Nursing-Studies,,,,,,,,
,https://www.essex.ac.uk/courses/PR00953/1/PhD-Nursing-Studies,,courses,,PR00953,,1,,PhD-Nursing-Studies,,,,,,,,
,https://www.essex.ac.uk/courses/PR00954/4/Professional-Doctorate-Occupational-Therapy,,courses,,PR00954,,4,,Professional-Doctorate-Occupational-Therapy,,,,,,,,
,https://www.essex.ac.uk/courses/UG00318/2/BSc-Occupational-Therapy,,courses,,UG00318,,2,,BSc-Occupational-Therapy,,,,,,,,
,https://www.essex.ac.uk/courses/PG00697/1/MSc-Occupational-Therapy-Pre-Registration,,courses,,PG00697,,1,,MSc-Occupational-Therapy-Pre-Registration,,,,,,,,
,https://www.essex.ac.uk/courses/PR00954/1/PhD-Occupational-Therapy,,courses,,PR00954,,1,,PhD-Occupational-Therapy,,,,,,,,
,https://www.essex.ac.uk/courses/PR00954/2/MPhil-Occupational-Therapy,,courses,,PR00954,,2,,MPhil-Occupational-Therapy,,,,,,,,
,https://www.essex.ac.uk/courses/PR00954/3/MSc-by-Dissertation-Occupational-Therapy,,courses,,PR00954,,3,,MSc-by-Dissertation-Occupational-Therapy,,,,,,,,
,https://www.essex.ac.uk/courses/PG01534/1/MA-Western-Marxism-and-Translation,,courses,,PG01534,,1,,MA-Western-Marxism-and-Translation,,,,,,,,
,https://www.essex.ac.uk/courses/PG00706/1/MA-Philosophy,,courses,,PG00706,,1,,MA-Philosophy,,,,,,,,
,https://www.essex.ac.uk/courses/UG00334/1/BA-Philosophy-Politics-and-Economics,,courses,,UG00334,,1,,BA-Philosophy-Politics-and-Economics,,,,,,,,
,https://www.essex.ac.uk/courses/PR00957/5/PhD-Philosophy,,courses,,PR00957,,5,,PhD-Philosophy,,,,,,,,
,https://www.essex.ac.uk/courses/UG01567/1/BA-Philosophy-Ethics-and-Sustainability,,courses,,UG01567,,1,,BA-Philosophy-Ethics-and-Sustainability,,,,,,,,
,https://www.essex.ac.uk/courses/PG00706/3/Graduate-Diploma-Philosophy,,courses,,PG00706,,3,,Graduate-Diploma-Philosophy,,,,,,,,
,https://www.essex.ac.uk/courses/UG00321/1/BA-Philosophy,,courses,,UG00321,,1,,BA-Philosophy,,,,,,,,
,https://www.essex.ac.uk/courses/UG00087/1/BA-Continental-Philosophy,,courses,,UG00087,,1,,BA-Continental-Philosophy,,,,,,,,
,https://www.essex.ac.uk/courses/PR00957/2/MPhil-Philosophy,,courses,,PR00957,,2,,MPhil-Philosophy,,,,,,,,
,https://www.essex.ac.uk/courses/UG00321/2/BA-Philosophy,,courses,,UG00321,,2,,BA-Philosophy,,,,,,,,
,https://www.essex.ac.uk/courses/UG00331/1/BA-Philosophy-and-Sociology,,courses,,UG00331,,1,,BA-Philosophy-and-Sociology,,,,,,,,
,https://www.essex.ac.uk/courses/UG00335/1/BA-Philosophy-Religion-and-Ethics,,courses,,UG00335,,1,,BA-Philosophy-Religion-and-Ethics,,,,,,,,
,https://www.essex.ac.uk/courses/PR00957/4/MA-by-Dissertation-Philosophy,,courses,,PR00957,,4,,MA-by-Dissertation-Philosophy,,,,,,,,
,https://www.essex.ac.uk/courses/UG00330/1/BA-Philosophy-and-Politics,,courses,,UG00330,,1,,BA-Philosophy-and-Politics,,,,,,,,
,https://www.essex.ac.uk/courses/PG01543/1/MA-Social-and-Political-Thought,,courses,,PG01543,,1,,MA-Social-and-Political-Thought,,,,,,,,
,https://www.essex.ac.uk/courses/UG00331/2/BA-Philosophy-and-Sociology,,courses,,UG00331,,2,,BA-Philosophy-and-Sociology,,,,,,,,
,https://www.essex.ac.uk/courses/PR00957/1/PhD-Philosophy,,courses,,PR00957,,1,,PhD-Philosophy,,,,,,,,
,https://www.essex.ac.uk/courses/PG01609/1/MA-Western-Marxism,,courses,,PG01609,,1,,MA-Western-Marxism,,,,,,,,
,https://www.essex.ac.uk/courses/PG01524/3/Postgraduate-Certificate-Advanced-Musculoskeletal-Assessment-and-Practice-Hand-Therapy,,courses,,PG01524,,3,,Postgraduate-Certificate-Advanced-Musculoskeletal-Assessment-and-Practice-Hand-Therapy,,,,,,,,
,https://www.essex.ac.uk/courses/PR01344/1/PhD-Musculoskeletal-Practice,,courses,,PR01344,,1,,PhD-Musculoskeletal-Practice,,,,,,,,
,https://www.essex.ac.uk/courses/PG01500/3/Postgraduate-Certificate-Musculoskeletal-Practice,,courses,,PG01500,,3,,Postgraduate-Certificate-Musculoskeletal-Practice,,,,,,,,
,https://www.essex.ac.uk/courses/PR01344/2/MPhil-Musculoskeletal-Practice,,courses,,PR01344,,2,,MPhil-Musculoskeletal-Practice,,,,,,,,
,https://www.essex.ac.uk/courses/PG00438/1/MSc-Advanced-Musculoskeletal-Assessment-and-Practice,,courses,,PG00438,,1,,MSc-Advanced-Musculoskeletal-Assessment-and-Practice,,,,,,,,
,https://www.essex.ac.uk/courses/PR00961/6/D-Physiotherapy-Physiotherapy,,courses,,PR00961,,6,,D-Physiotherapy-Physiotherapy,,,,,,,,
,https://www.essex.ac.uk/courses/PR00961/1/PhD-Physiotherapy,,courses,,PR00961,,1,,PhD-Physiotherapy,,,,,,,,
,https://www.essex.ac.uk/courses/PG01604/1/Postgraduate-Certificate-International-Musculoskeletal-Ultrasound-Imaging,,courses,,PG01604,,1,,Postgraduate-Certificate-International-Musculoskeletal-Ultrasound-Imaging,,,,,,,,
,https://www.essex.ac.uk/courses/PR00961/2/MPhil-Physiotherapy,,courses,,PR00961,,2,,MPhil-Physiotherapy,,,,,,,,
,https://www.essex.ac.uk/courses/PG01604/3/MSc-International-Musculoskeletal-Ultrasound-Imaging,,courses,,PG01604,,3,,MSc-International-Musculoskeletal-Ultrasound-Imaging,,,,,,,,
,https://www.essex.ac.uk/courses/PG01524/2/Postgraduate-Diploma-Advanced-Musculoskeletal-Assessment-and-Practice-Hand-Therapy,,courses,,PG01524,,2,,Postgraduate-Diploma-Advanced-Musculoskeletal-Assessment-and-Practice-Hand-Therapy,,,,,,,,
,https://www.essex.ac.uk/courses/PG01524/1/MSc-Advanced-Musculoskeletal-Assessment-and-Practice-Hand-Therapy,,courses,,PG01524,,1,,MSc-Advanced-Musculoskeletal-Assessment-and-Practice-Hand-Therapy,,,,,,,,
,https://www.essex.ac.uk/courses/UG00361/4/BSc-Psychology,,courses,,UG00361,,4,,BSc-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/PR00972/3/MSc-by-Dissertation-Psychology,,courses,,PR00972,,3,,MSc-by-Dissertation-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/UG01035/1/BA-Psychosocial-and-Psychoanalytic-Studies,,courses,,UG01035,,1,,BA-Psychosocial-and-Psychoanalytic-Studies,,,,,,,,
,https://www.essex.ac.uk/courses/UG00362/3/Integrated-Master-in-Science-Psychology-with-Cognitive-Neuroscience,,courses,,UG00362,,3,,Integrated-Master-in-Science-Psychology-with-Cognitive-Neuroscience,,,,,,,,
,https://www.essex.ac.uk/courses/PR00972/5/PhD-Psychology,,courses,,PR00972,,5,,PhD-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/UG01533/1/BSc-Sport-and-Exercise-Psychology,,courses,,UG01533,,1,,BSc-Sport-and-Exercise-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/PR00972/1/PhD-Psychology,,courses,,PR00972,,1,,PhD-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/PG00755/1/MSc-Psychology,,courses,,PG00755,,1,,MSc-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/PG01145/1/MSc-Cognitive-Neuroscience-and-Neuropsychology,,courses,,PG01145,,1,,MSc-Cognitive-Neuroscience-and-Neuropsychology,,,,,,,,
,https://www.essex.ac.uk/courses/PR00989/1/PhD-Sport-and-Exercise-Psychology,,courses,,PR00989,,1,,PhD-Sport-and-Exercise-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/PG00764/1/MSc-Research-Methods-in-Psychology,,courses,,PG00764,,1,,MSc-Research-Methods-in-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/PR00972/4/PhD-Psychology,,courses,,PR00972,,4,,PhD-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/PG01146/1/MSc-Sport-and-Exercise-Psychology,,courses,,PG01146,,1,,MSc-Sport-and-Exercise-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/UG01028/1/BA-Psychodynamic-Practice,,courses,,UG01028,,1,,BA-Psychodynamic-Practice,,,,,,,,
,https://www.essex.ac.uk/courses/UG01300/1/BSc-Psychology-with-Economics,,courses,,UG01300,,1,,BSc-Psychology-with-Economics,,,,,,,,
,https://www.essex.ac.uk/courses/UG00361/1/BA-Psychology,,courses,,UG00361,,1,,BA-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/UG01035/2/BA-Psychosocial-and-Psychoanalytic-Studies,,courses,,UG01035,,2,,BA-Psychosocial-and-Psychoanalytic-Studies,,,,,,,,
,https://www.essex.ac.uk/courses/UG00362/1/BSc-Psychology-with-Cognitive-Neuroscience,,courses,,UG00362,,1,,BSc-Psychology-with-Cognitive-Neuroscience,,,,,,,,
,https://www.essex.ac.uk/courses/UG00361/2/BSc-Psychology,,courses,,UG00361,,2,,BSc-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/PR00864/1/PhD-Applied-Psychology,,courses,,PR00864,,1,,PhD-Applied-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/PR01394/4/PhD-Psychology-with-Cognitive-Neuroscience-and-Neuropsychology,,courses,,PR01394,,4,,PhD-Psychology-with-Cognitive-Neuroscience-and-Neuropsychology,,,,,,,,
,https://www.essex.ac.uk/courses/PR00864/2/MPhil-Applied-Psychology,,courses,,PR00864,,2,,MPhil-Applied-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/PR00969/1/PhD-Psychoanalytic-Studies,,courses,,PR00969,,1,,PhD-Psychoanalytic-Studies,,,,,,,,
,https://www.essex.ac.uk/courses/PR01458/1/Professional-Doctorate-Psychodynamic-Counselling,,courses,,PR01458,,1,,Professional-Doctorate-Psychodynamic-Counselling,,,,,,,,
,https://www.essex.ac.uk/courses/PG00749/1/Graduate-Diploma-Psychodynamic-Approaches,,courses,,PG00749,,1,,Graduate-Diploma-Psychodynamic-Approaches,,,,,,,,
,https://www.essex.ac.uk/courses/UG00413/3/FdA-Therapeutic-Communication-and-Therapeutic-Organisations,,courses,,UG00413,,3,,FdA-Therapeutic-Communication-and-Therapeutic-Organisations,,,,,,,,
,https://www.essex.ac.uk/courses/UG00413/2/BA-Therapeutic-Communication-and-Therapeutic-Organisations,,courses,,UG00413,,2,,BA-Therapeutic-Communication-and-Therapeutic-Organisations,,,,,,,,
,https://www.essex.ac.uk/courses/PG01503/1/MA-Gender-and-Sexuality-Studies,,courses,,PG01503,,1,,MA-Gender-and-Sexuality-Studies,,,,,,,,
,https://www.essex.ac.uk/courses/PR00976/1/PhD-Refugee-Care,,courses,,PR00976,,1,,PhD-Refugee-Care,,,,,,,,
,https://www.essex.ac.uk/courses/PG00647/3/MA-Jungian-and-Post-Jungian-Studies,,courses,,PG00647,,3,,MA-Jungian-and-Post-Jungian-Studies,,,,,,,,
,https://www.essex.ac.uk/courses/PG00747/1/MA-Psychoanalytic-Studies,,courses,,PG00747,,1,,MA-Psychoanalytic-Studies,,,,,,,,
,https://www.essex.ac.uk/courses/PR01457/1/Professional-Doctorate-Analytical-Psychology,,courses,,PR01457,,1,,Professional-Doctorate-Analytical-Psychology,,,,,,,,
,https://www.essex.ac.uk/courses/PR00968/1/Professional-Doctorate-Psychoanalytic-Psychotherapy,,courses,,PR00968,,1,,Professional-Doctorate-Psychoanalytic-Psychotherapy,,,,,,,,
,https://www.essex.ac.uk/courses/PG00750/2/MA-Psychodynamic-Counselling-and-Psychotherapy,,courses,,PG00750,,2,,MA-Psychodynamic-Counselling-and-Psychotherapy,,,,,,,,
,https://www.essex.ac.uk/courses/PG00647/1/MA-Jungian-and-Post-Jungian-Studies,,courses,,PG00647,,1,,MA-Jungian-and-Post-Jungian-Studies,,,,,,,,
,https://www.essex.ac.uk/courses/PR00970/1/Professional-Doctorate-Psychodynamic-Psychotherapy,,courses,,PR00970,,1,,Professional-Doctorate-Psychodynamic-Psychotherapy,,,,,,,,
,https://www.essex.ac.uk/courses/PG00750/3/MA-Psychodynamic-Counselling-and-Psychotherapy,,courses,,PG00750,,3,,MA-Psychodynamic-Counselling-and-Psychotherapy,,,,,,,,
,https://www.essex.ac.uk/courses/PR00976/2/MA-by-Dissertation-Refugee-Care,,courses,,PR00976,,2,,MA-by-Dissertation-Refugee-Care,,,,,,,,
,https://www.essex.ac.uk/courses/PG00763/1/MA-Refugee-Care,,courses,,PG00763,,1,,MA-Refugee-Care,,,,,,,,
,https://www.essex.ac.uk/courses/UG00413/1/FdA-Therapeutic-Communication-and-Therapeutic-Organisations,,courses,,UG00413,,1,,FdA-Therapeutic-Communication-and-Therapeutic-Organisations,,,,,,,,
,https://www.essex.ac.uk/courses/PG00763/3/MA-Refugee-Care,,courses,,PG00763,,3,,MA-Refugee-Care,,,,,,,,
,https://www.essex.ac.uk/courses/PR01130/1/PhD-Social-Work,,courses,,PR01130,,1,,PhD-Social-Work,,,,,,,,
,https://www.essex.ac.uk/courses/PR00977/1/Professional-Doctorate-Social-Care-Education,,courses,,PR00977,,1,,Professional-Doctorate-Social-Care-Education,,,,,,,,
,https://www.essex.ac.uk/courses/PR01130/2/MPhil-Social-Work,,courses,,PR01130,,2,,MPhil-Social-Work,,,,,,,,
,https://www.essex.ac.uk/courses/PR01130/3/MSc-by-Dissertation-Social-Work,,courses,,PR01130,,3,,MSc-by-Dissertation-Social-Work,,,,,,,,
,https://www.essex.ac.uk/courses/UG01522/1/BA-Sociology-and-Health,,courses,,UG01522,,1,,BA-Sociology-and-Health,,,,,,,,
,https://www.essex.ac.uk/courses/PG01325/1/MA-Social-Work,,courses,,PG01325,,1,,MA-Social-Work,,,,,,,,
,https://www.essex.ac.uk/courses/UG01420/2/BA-Social-Sciences,,courses,,UG01420,,2,,BA-Social-Sciences,,,,,,,,
,https://www.essex.ac.uk/courses/PR00996/1/PhD-Survey-Methodology,,courses,,PR00996,,1,,PhD-Survey-Methodology,,,,,,,,
,https://www.essex.ac.uk/courses/PG00813/1/MSc-Survey-Methods-for-Social-Research,,courses,,PG00813,,1,,MSc-Survey-Methods-for-Social-Research,,,,,,,,
,https://www.essex.ac.uk/courses/PR00984/3/PhD-Sociology,,courses,,PR00984,,3,,PhD-Sociology,,,,,,,,
,https://www.essex.ac.uk/courses/PR00996/2/MPhil-Survey-Methodology,,courses,,PR00996,,2,,MPhil-Survey-Methodology,,,,,,,,
